Ensembl.id,Gene.name,G19.Scr.1,G19.Scr.2,G19.Scr.3,G19.Scr.4,G19.shMETTL7B.1,G19.shMETTL7B.2,G19.shMETTL7B.3,G19.shMETTL7B.4
ENSG00000128590,DNAJB9,4.343126783,4.621568675,4.707969007,4.738180972,4.766860961,4.645182593,4.724451364,4.756286872
ENSG00000128591,FLNC,6.402811302,6.405132797,5.373503998,5.333245992,3.407891938,3.523766791,3.368413311,3.479506839
ENSG00000128594,LRRC4,4.728140896,4.732088431,5.05477757,4.879696191,5.508571874,5.375182795,5.485236566,5.442236389
ENSG00000128595,CALU,9.682764149,9.675292196,9.72861206,9.705466199,9.596041883,9.617142,9.624258346,9.596041883
ENSG00000128596,CCDC136,3.148082783,3.081465038,3.175003446,3.25734911,2.85637,2.904102936,2.704006028,2.80877502
ENSG00000128602,SMO,6.337426295,6.332706976,6.047263866,6.082703642,6.102449349,6.089029266,6.055628393,6.037820171
ENSG00000128606,LRRC17,3.850373863,3.845654941,2.909112972,3.106177674,3.469818884,3.675993701,3.410856216,3.752222446
ENSG00000128607,KLHDC10,6.218810159,6.100811769,6.212623162,6.265972335,6.169315859,6.175782355,6.230463208,6.232634707
ENSG00000128609,NDUFA5,6.857155432,6.734781771,7.014823816,7.019083473,6.816242193,6.943297429,6.908022095,6.893848181
ENSG00000128626,MRPS12,5.644578529,5.700550019,5.818023559,5.759258964,5.657779185,5.563295281,5.633515921,5.668140289
ENSG00000128641,MYO1B,3.033490062,3.112980235,1.907802135,1.313517719,0.930110494,1.605059345,1.181175706,0.802343164
ENSG00000128645,HOXD1,-0.341512959,0.941897648,0.854353646,1.411518944,0.934002965,1.271798164,1.191105609,1.363977071
ENSG00000128652,HOXD3,3.105509663,2.998719145,3.288005259,3.494183696,3.885962682,3.797904159,3.747836674,3.825695416
ENSG00000128654,MTX2,4.876470081,4.903302073,5.167783879,5.356367998,4.917974431,4.858893694,4.866195442,4.95421229
ENSG00000128656,CHN1,6.866082001,6.886846393,7.072456217,7.135894686,6.997060489,7.039510002,7.095657245,7.091420925
ENSG00000128683,GAD1,3.779479081,3.590670466,4.21769391,4.199500406,4.345082394,4.336196535,4.351652534,4.394659038
ENSG00000128694,OSGEPL1,3.507115384,3.181344902,3.57195556,3.443192525,3.321548558,3.571351501,3.501422069,3.535331185
ENSG00000128699,ORMDL1,5.363820279,5.378598996,5.326914263,5.429558258,5.454560806,5.485584167,5.343323017,5.3036396
ENSG00000128708,HAT1,5.93167752,6.073129737,6.020284218,5.949178043,5.840363641,5.89950669,6.013032637,5.881946749
ENSG00000128709,HOXD9,3.466457697,3.646048403,3.072829598,3.038253664,3.542569501,3.629435674,3.67344007,3.452240054
ENSG00000128710,HOXD10,3.407891938,3.529735794,3.175628247,3.267659259,3.136006475,2.781104165,3.223114334,3.280032118
ENSG00000128713,HOXD11,3.636822192,3.871780983,3.650537515,3.31468978,3.634763375,4.050159964,3.854688124,3.873139724
ENSG00000128714,HOXD13,2.954360796,3.236218606,2.742160742,2.473971984,2.933803874,3.072094159,2.849151541,3.118051734
ENSG00000128731,HERC2,6.500690118,6.48622172,6.763371835,6.740277057,6.87163024,6.906753563,6.838713379,6.921061429
ENSG00000128739,SNRPN,3.970404402,4.290750437,3.807527156,3.912112264,3.993936086,4.05681452,3.864891959,3.786273431
ENSG00000128789,PSMG2,4.604523289,4.538286513,4.509748957,4.596787547,4.634983464,4.728499597,4.658123968,4.493080397
ENSG00000128791,TWSG1,6.473498834,6.486720382,6.351088989,6.370447952,6.113803634,6.19040739,6.159130445,6.145933298
ENSG00000128805,ARHGAP22,2.801599599,2.695488848,2.267093689,2.510889979,2.120344829,1.925327365,2.123503899,2.192246748
ENSG00000128829,EIF2AK4,5.906446607,5.975631916,5.778870014,5.848292113,5.735099875,5.662324743,5.660165584,5.661234746
ENSG00000128833,MYO5C,1.795954047,2.039911319,2.298856557,2.04490781,2.939448119,2.937365629,2.773915069,3.069334702
ENSG00000128849,CGNL1,5.735861561,5.642373315,5.365171079,5.383486183,5.449375233,5.332269447,5.204483314,5.359369832
ENSG00000128872,TMOD2,6.349208146,6.340327622,6.92165763,6.778539095,6.957913867,6.993421193,6.937212312,7.006540772
ENSG00000128881,TTBK2,3.893323846,3.977906241,3.942184598,4.072332861,4.094330506,4.047563583,4.112430817,4.082639569
ENSG00000128886,ELL3,1.761563562,1.900723344,2.534450188,1.970154883,2.006453495,2.133755111,1.804471092,2.158881088
ENSG00000128891,C15orf57,3.420489757,3.230006812,3.490774116,3.284907283,3.343258503,3.093103924,3.259721801,3.286152215
ENSG00000128908,INO80,5.108604911,5.074505279,5.180652262,5.221429032,5.212632412,5.28013019,5.235714632,5.333575354
ENSG00000128915,NARG2,5.205836897,5.208558791,5.232163163,5.082500121,5.284255141,5.238100975,5.217942798,5.118173388
ENSG00000128923,FAM63B,3.804149056,4.075305252,4.323221579,4.358991486,4.536632499,4.532286415,4.518034884,4.436129566
ENSG00000128928,IVD,6.155700014,6.095639194,6.281831348,6.209560982,6.021113501,6.077277853,6.046872812,6.011424153
ENSG00000128944,KNSTRN,5.593120757,5.603317502,5.768886558,5.713309706,5.801715086,5.754483422,5.800545269,5.839597597
ENSG00000128951,DUT,6.649702497,6.592217591,6.575836434,6.666318733,6.788681738,6.693371615,6.748767123,6.705211668
ENSG00000128973,CLN6,4.555511286,4.528339344,4.306880553,4.401968326,4.711690492,4.619608762,4.56145666,4.579042389
ENSG00000128989,ARPP19,8.731960202,8.749478758,8.919600927,8.895515674,8.915554194,8.891546464,8.931820592,8.883645941
ENSG00000129003,VPS13C,5.918338542,5.88595225,6.193916243,6.180034226,6.155700014,6.136170529,6.17532126,6.277862271
ENSG00000129007,CALML4,2.347507976,2.731552733,2.468274556,2.194930391,2.796326966,2.629593887,2.762602091,2.60503686
ENSG00000129028,THAP10,3.542008768,3.723236172,3.522113638,3.701051161,3.766375736,3.762431619,4.041825863,4.01232351
ENSG00000129038,LOXL1,7.740049516,7.730195524,7.262489086,7.255649353,6.860808326,6.803356959,6.797924439,6.804025694
ENSG00000129055,ANAPC13,5.741426346,5.878910016,5.712174354,5.672832157,5.619197137,5.535307405,5.478691619,5.48910384
ENSG00000129071,MBD4,4.446645983,4.67895243,4.663481589,4.688254479,4.690521433,4.703065105,4.814465259,4.828371122
ENSG00000129083,COPB1,7.012729762,7.077686105,7.105353808,7.135134091,7.033287207,7.019806196,7.033287207,7.028275202
ENSG00000129084,PSMA1,6.306220545,6.359153156,6.237878568,6.235706523,6.095212809,6.209560982,6.209105577,6.172697131
ENSG00000129103,SUMF2,7.478802892,7.407691652,7.44718524,7.462456164,7.333443482,7.343844773,7.373941136,7.315551193
ENSG00000129116,PALLD,5.686304607,5.462888611,5.395295085,5.404905615,5.517508007,5.654643669,5.516198738,5.594455978
ENSG00000129128,SPCS3,7.057005692,6.979060191,7.155593602,7.203054045,7.031225642,7.045305289,7.003655684,7.036710623
ENSG00000129151,BBOX1,1.224577384,1.568554948,1.346377347,1.540554132,1.488915077,1.379473564,1.782925083,1.404016465
ENSG00000129158,SERGEF,3.440298493,3.247491709,3.602218494,3.514293439,3.1573346,3.010525805,3.063450342,2.953011129
ENSG00000129159,KCNC1,2.962589473,3.306987852,3.436205845,3.465259803,3.696465442,3.824781505,3.775037095,3.609138675
ENSG00000129173,E2F8,4.031321329,4.04225269,3.947765902,3.93946557,4.193277401,4.286927352,4.314554,4.172935489
ENSG00000129187,DCTD,6.419183988,6.471024919,6.414744395,6.355872721,6.280516923,6.24226949,6.209988429,6.289916273
ENSG00000129194,SOX15,2.401786302,2.224525247,1.670931357,2.265247848,2.278068689,2.303253259,2.589255821,1.98863166
ENSG00000129195,FAM64A,7.274569199,7.239518837,7.348542366,7.329804079,7.823925192,7.80798599,7.829579145,7.850854624
ENSG00000129197,RPAIN,5.636672961,5.595820907,5.44122762,5.585954119,5.718422269,5.49893457,5.459126969,5.508215065
ENSG00000129219,PLD2,4.412804633,4.46630116,4.366608401,4.333679917,4.239563671,4.133997999,4.304828376,3.933664947
ENSG00000129226,CD68,3.451154341,3.440870788,3.786273431,3.457388713,0.463708696,0.369358657,0.551601479,0.988456901
ENSG00000129235,TXNDC17,6.191667064,6.284944996,5.969619115,6.073129737,5.859167299,5.932047646,5.89950669,5.989944822
ENSG00000129244,ATP1B2,4.891380575,5.016642327,5.18740331,4.942014957,4.96811376,4.841439737,4.939535299,5.021608054
ENSG00000129245,FXR2,6.444158708,6.322480673,6.30753162,6.520256486,6.317934105,6.342612589,6.431740312,6.356795837
ENSG00000129250,KIF1C,7.160238134,7.160238134,7.001014157,7.054049847,6.780440887,6.841114881,6.866082001,6.858345428
ENSG00000129255,MPDU1,6.174886461,6.210906878,6.184844178,6.164637986,6.252552313,6.239998164,6.237437723,6.276054719
ENSG00000129270,MMP28,-0.341512959,0.121331298,0.13959988,0.086565847,0.303449183,0.255534261,0.242443337,0.315130983
ENSG00000129282,MRM1,1.317905488,1.833488656,2.524130738,2.24409388,2.253162386,2.249616348,2.264260173,2.14069767
ENSG00000129292,PHF20L1,6.464579328,6.327087004,6.518110354,6.363956401,6.503173749,6.505658961,6.40900624,6.389012784
ENSG00000129315,CCNT1,4.902947143,4.88809512,4.907621842,5.091252532,4.980193097,4.863333855,5.05101788,4.886311721
ENSG00000129317,PUS7L,3.163280211,3.173695312,3.343853618,3.182777866,3.163280211,3.260429151,3.099636028,3.362988602
ENSG00000129347,KRI1,5.137939985,4.985142803,5.051733475,4.921555029,5.164316812,5.229790504,5.183047123,5.136563728
ENSG00000129351,ILF3,9.184916613,9.174945695,9.025276558,8.999090121,9.350507601,9.316707189,9.414958854,9.327872828
ENSG00000129353,SLC44A2,7.088633687,7.057005692,6.808360773,6.752781529,6.599204102,6.62800993,6.638771034,6.609395202
ENSG00000129355,CDKN2D,5.03299937,5.029815537,5.237439211,5.481115347,5.494630438,5.472166556,5.595484657,5.519192332
ENSG00000129422,MTUS1,1.462570462,1.390699342,2.693229892,2.597943276,3.211921735,3.364269741,3.1048442,3.32340087
ENSG00000129460,NGDN,4.794469801,4.915477015,4.654974245,4.719282441,4.628416983,4.67139875,4.852646295,4.627253705
ENSG00000129472,RAB2B,4.838559677,4.684387051,5.021608054,5.064585459,5.037180112,4.932750143,4.932054844,5.07057922
ENSG00000129473,BCL2L2,5.125453288,5.119211331,5.323467094,5.075543341,5.125124436,5.111394688,5.133476719,5.136193164
ENSG00000129474,AJUBA,4.636953144,4.465532694,3.647524296,3.684770058,3.747836674,3.534052236,3.727206186,3.483484579
ENSG00000129480,DTD2,4.660338831,4.640846592,4.709488578,4.740853963,4.771311139,4.755190854,4.81710883,4.791892242
ENSG00000129484,PARP2,5.462197761,5.328634846,5.525133772,5.676244716,5.82601797,5.771829995,5.803175068,5.770371273
ENSG00000129493,HEATR5A,4.477958337,4.67139875,5.223860144,5.050329173,4.946254197,4.971650287,4.967382188,4.978112821
ENSG00000129515,SNX6,5.732200532,5.901858916,5.846802268,5.819172482,5.74786427,5.767417742,5.758904209,5.796409075
ENSG00000129518,EAPP,4.236281789,4.10433196,3.871780983,3.78674299,3.825695416,3.79976944,3.745357194,3.751273981
ENSG00000129521,EGLN3,0.267575009,0.866957889,-0.012371168,0.388872696,1.392682564,1.158232984,1.079198971,0.963867023
ENSG00000129534,MIS18BP1,4.977046527,4.855632126,5.014864988,4.993320525,5.235031648,5.295105774,5.237439211,5.302196727
ENSG00000129535,NRL,0.879285224,1.710403314,0.764974685,0.105101627,1.222306615,1.367885511,1.70910258,1.603393241
ENSG00000129538,RNASE1,1.925327365,1.528871261,-0.341512959,-0.498596608,1.768284949,2.306836421,1.953622604,1.937462301
ENSG00000129559,NEDD8,7.035342632,6.931673375,6.752204532,6.932418801,6.812663499,6.779806296,6.583221399,6.614723689
ENSG00000129562,DAD1,6.997060489,6.956606218,6.925558293,7.000357411,7.036710623,6.945997795,6.919648915,6.88806192
ENSG00000129566,TEP1,3.632152084,3.77600797,3.902889232,3.985091858,4.106993849,4.180194127,4.144570013,4.148834508
ENSG00000129595,EPB41L4A,2.637293547,2.598696955,1.863567897,1.739820403,2.322151662,2.191296884,2.087723653,2.178817418
ENSG00000129596,CDO1,2.891307282,2.877321192,2.169559796,2.138708178,2.071720223,1.991217842,1.883675805,2.028401273
ENSG00000129625,REEP5,6.451406279,6.475501475,6.443685759,6.288110217,6.038671167,6.135370481,6.115074893,6.130284205
ENSG00000129636,ITFG1,6.557279307,6.606120526,6.422349003,6.4621623,6.304429025,6.274268727,6.284944996,6.297441551
ENSG00000129646,QRICH2,1.993512312,2.124710619,2.009622842,1.723385674,2.364748849,2.121497741,2.467488333,2.422635552
ENSG00000129654,FOXJ1,1.317905488,1.640541678,1.049284476,1.147312553,0.99196519,1.199521967,1.119674964,0.883425482
ENSG00000129657,SEC14L1,7.019083473,6.942050964,6.999042607,7.012729762,7.230222468,7.172546208,7.122626593,7.185287627
ENSG00000129667,RHBDF2,0.891864938,1.043387001,1.991217842,2.029439508,1.984477648,2.188450953,1.891664066,1.928565774
ENSG00000129675,ARHGEF6,6.967681466,7.007982336,6.975712126,7.005109528,6.889351622,6.913067722,6.931673375,6.938652754
ENSG00000129680,MAP7D3,3.361685873,3.420489757,3.370219859,3.414816935,3.565438513,3.556162945,3.552350319,3.551817567
ENSG00000129691,ASH2L,5.887128782,5.879657015,5.653552109,5.721632251,5.848717808,5.919508352,5.850722926,5.844563538
ENSG00000129696,TTI2,3.291032315,3.279425195,3.375455521,3.05527186,3.429252557,3.326435967,3.436821096,3.54428233
ENSG00000129757,CDKN1C,3.22753318,3.34085921,2.95088129,2.990255207,3.02183701,3.097664924,3.121352405,3.397861322
ENSG00000129810,SGOL1,4.511662912,4.468687356,4.56802612,4.611178699,4.649591467,4.513693117,4.789357024,4.724451364
ENSG00000129911,KLF16,4.909443108,4.93389413,4.923785558,4.932405268,4.721905646,4.932054844,4.925229629,4.770230058
ENSG00000129925,TMEM8A,5.683413895,5.633188638,5.944097186,5.884734454,5.564973968,5.572095278,5.513453464,5.523364279
ENSG00000129932,DOHH,4.572716053,4.54523629,4.540633784,4.562258797,4.570327747,4.629146599,4.689775149,4.546442818
ENSG00000129933,MAU2,5.634577063,5.655012182,5.431351632,5.424908676,5.60153692,5.537692393,5.61955924,5.494285011
ENSG00000129946,SHC2,4.587865952,4.479134288,4.780590486,4.729314408,4.727044524,4.737422366,4.743131798,4.664222618
ENSG00000129951,LPPR3,1.973514299,2.400104414,2.376212517,2.525665079,2.358751507,1.825302224,1.644762504,1.927510969
ENSG00000129968,ABHD17A,7.079121006,6.943973766,6.937962491,7.098648686,6.912434388,6.893232933,6.917060047,6.905463907
ENSG00000129990,SYT5,-0.944931167,-0.341512959,-0.056935182,0.086565847,0.17405221,-0.081780256,-0.136566046,0.315130983
ENSG00000129993,CBFA2T3,-1.095044936,-0.498596608,-0.341512959,-0.198084743,-1.330573389,-1.330573389,-1.330573389,-1.97908585
ENSG00000130005,GAMT,4.954551365,5.133476719,5.003959982,4.947256587,4.943469551,4.922671065,5.061793286,4.836039215
ENSG00000130021,HDHD1,4.003693232,4.131032319,4.25615955,4.26611958,3.803157023,4.003693232,3.819888547,3.89088863
ENSG00000130023,ERMARD,3.483484579,3.290425622,3.209956771,3.294133663,3.20738873,3.330109214,3.2181821,3.294133663
ENSG00000130024,PHF10,6.171428127,6.017046097,5.965259311,6.042799235,6.182690901,6.190816212,6.145933298,6.24226949
ENSG00000130032,PRRG3,-0.198084743,0.105101627,0.051047463,0.279598338,-0.384635043,-0.713266088,0.121331298,-0.034416704
ENSG00000130035,GALNT8,-0.944931167,-0.165636165,-0.341512959,-0.713266088,0.188655779,0.17405221,-0.569358449,-0.713266088
ENSG00000130038,EFCAB4B,1.09396747,1.49731383,1.639152885,1.630493116,2.062736751,2.151302563,2.38548878,2.001921399
ENSG00000130055,GDPD2,5.696960752,5.707780613,5.442929253,5.574724777,4.956359693,4.951279885,5.050001966,5.002544319
ENSG00000130066,SAT1,6.407148501,6.436641131,6.743762761,6.705771633,6.529766493,6.478956014,6.523767589,6.615798286
ENSG00000130119,GNL3L,2.953711372,3.395071564,3.244920362,3.495893959,3.577319473,3.577319473,3.45905565,3.57195556
ENSG00000130147,SH3BP4,7.822525594,7.818113072,7.611335829,7.582383743,7.494511223,7.468566363,7.48602008,7.469557123
ENSG00000130150,MOSPD2,4.009581196,3.73377174,4.354103317,4.448613442,4.421624272,4.409958402,4.188148525,4.223776801
ENSG00000130158,DOCK6,4.35978204,4.230834762,4.364556962,4.359392654,4.431315643,4.479524826,4.335777707,4.525663074
ENSG00000130159,ECSIT,4.83283242,4.685124454,4.995501569,5.038224052,5.280484036,5.345995188,5.371124274,5.355337282
ENSG00000130164,LDLR,6.884927249,6.833787215,6.944623986,6.945997795,6.900263461,6.912434388,6.851448268,6.90988731
ENSG00000130165,ELOF1,5.195838587,5.213738613,5.092617842,4.945558238,5.04198461,5.054456476,4.971650287,4.984442652
ENSG00000130175,PRKCSH,8.062203994,8.056562205,7.80798599,7.858134076,7.950780597,7.984242858,7.938968966,7.935799964
ENSG00000130177,CDC16,5.602246604,5.621466862,5.626377185,5.536330999,5.67583558,5.628936363,5.638113375,5.533268192
ENSG00000130193,THEM6,4.138430667,4.323988481,4.682472548,4.501057348,4.923422526,4.949456542,4.83353005,4.760795747
ENSG00000130202,PVRL2,5.470745106,5.487726088,5.542628095,5.551057595,5.236740325,5.192332774,5.239154731,5.156050244
ENSG00000130203,APOE,6.985110295,6.989907847,6.453910055,6.424827466,5.806523233,5.76297727,5.833959291,5.880056492
ENSG00000130204,TOMM40,6.721401593,6.719649345,6.66735434,6.731987217,6.82895987,6.83126643,6.751657528,6.813903168
ENSG00000130222,GADD45G,5.563295281,5.720235783,5.345995188,5.459126969,5.583820655,5.622815736,5.618473822,5.656380958
ENSG00000130224,LRCH2,3.049103726,2.97032777,3.429252557,3.393943836,3.211302967,3.396170525,3.532970487,3.330695836
ENSG00000130226,DPP6,7.555374772,7.640701504,7.688532037,7.592823201,8.232241491,8.385412064,8.372625393,8.44623132
ENSG00000130227,XPO7,6.256648214,6.26333779,6.249264991,6.217902859,6.161753599,6.150111431,6.240431193,6.137044609
ENSG00000130244,FAM98C,4.266896597,4.091694598,4.058104154,4.19118296,3.893323846,3.899230973,4.13888053,4.10433196
ENSG00000130254,SAFB2,6.382232787,6.154466905,6.093626248,6.136170529,6.331789238,6.277862271,6.211793808,6.316577274
ENSG00000130255,RPL36,7.036710623,7.16701277,6.910558618,6.822288792,6.763371835,6.825311235,6.737300683,6.760349368
ENSG00000130270,ATP8B3,-0.302526414,-0.632099024,0.051047463,0.051047463,-0.012371168,0.315130983,0.337933616,0.20412043
ENSG00000130283,GDF1,3.283683319,-0.944931167,5.606896742,3.530302529,1.079198971,4.295688515,4.637719538,4.960918951
ENSG00000130287,NCAN,5.702004955,5.638454016,4.52713077,4.439871071,4.70681281,4.758144304,4.664222618,4.778663353
ENSG00000130294,KIF1A,6.237011644,6.202623095,6.451406279,6.322943192,5.610340993,5.674633902,5.590152341,5.678763868
ENSG00000130299,GTPBP3,3.886404613,3.867096393,3.835952334,3.948262562,4.10045101,4.097302422,4.034803352,3.881888834
ENSG00000130303,BST2,2.913337391,3.078252434,2.225481398,2.558190923,1.768284949,1.741161845,2.2716708,2.320455016
ENSG00000130304,SLC27A1,4.354965914,4.397935396,4.594861282,4.707969007,4.906904705,5.014164403,5.001153858,5.091252532
ENSG00000130305,NSUN5,5.562274865,5.802807796,5.536669625,5.698367381,5.713309706,5.618473822,5.718037232,5.629993605
ENSG00000130309,COLGALT1,7.346497187,7.405634812,7.20555234,7.251186405,7.508374224,7.411654869,7.51151884,7.455433385
ENSG00000130311,DDA1,5.944488925,5.89632365,5.711425845,5.728748402,5.733993604,5.770371273,5.715540908,5.65285265
ENSG00000130312,MRPL34,5.005363218,4.981283986,5.04403614,4.956754315,4.935327586,4.966613687,4.927366231,4.900610934
ENSG00000130313,PGLS,5.248357634,5.173202173,5.177580741,5.220073477,5.497867607,5.460518018,5.348776645,5.492582277
ENSG00000130332,LSM7,7.045305289,7.129426484,6.927530595,6.873646924,6.92425108,6.795447306,6.862840591,6.922974044
ENSG00000130338,TULP4,4.769139103,4.857025187,4.551489978,4.706032051,4.675998234,4.695758291,4.671025737,4.80388357
ENSG00000130340,SNX9,5.571373566,5.588295997,5.639519923,5.702358437,5.519192332,5.404522843,5.486665238,5.478691619
ENSG00000130347,RTN4IP1,2.270767801,2.305088153,2.474909202,2.824913485,2.53283386,2.467488333,2.741381054,2.524891406
ENSG00000130348,QRSL1,4.267701467,4.515661071,4.362933861,4.326867705,4.580237222,4.531499437,4.519675222,4.606925369
ENSG00000130349,C6orf203,3.325254869,3.074944314,3.595985654,3.376660618,3.202376819,3.44375805,3.512096646,3.265835625
ENSG00000130363,RSPH3,2.791907291,2.41266362,2.860026149,2.625796206,1.880175332,1.982065222,2.057399299,1.721881911
ENSG00000130382,MLLT1,4.809755007,4.714329936,4.680969605,4.467893227,4.59208198,4.654974245,4.682472548,4.628792013
ENSG00000130383,FUT5,0.883425482,-0.034416704,0.051047463,0.807020204,1.021063916,0.685389672,1.055414516,1.344370769
ENSG00000130396,MLLT4,6.717417023,6.685769295,6.745441936,6.80147514,6.924910552,6.878486112,6.891328917,6.968970157
ENSG00000130402,ACTN4,8.365024959,8.411443359,8.294193736,8.301307297,8.144703695,8.205842908,8.154988087,8.146752293
ENSG00000130413,STK33,3.653075466,3.663043231,3.396170525,3.167774064,3.156115813,3.514823869,3.305206061,3.540376289
ENSG00000130414,NDUFA10,6.30298913,6.432712212,6.425820776,6.405612492,6.403260585,6.400982258,6.328929346,6.33226371
ENSG00000130429,ARPC1B,6.67017086,6.622684039,6.475501475,6.530298629,6.051650971,6.01986061,6.064624078,5.946817773
ENSG00000130449,ZSWIM6,5.306338703,5.214501088,5.324525972,5.321729176,5.342331049,5.44464842,5.497867607,5.423594243
ENSG00000130475,FCHO1,0.802343164,0.988456901,2.254948718,2.055395898,1.753660695,1.28930808,1.916084865,1.942948323
ENSG00000130477,UNC13A,1.968959082,2.000730404,2.514796764,2.710935172,2.590850346,2.771725908,2.817610671,2.764072878
ENSG00000130479,MAP1S,5.34396643,5.491555504,5.466639472,5.451467051,5.450769042,5.451124527,5.474166181,5.463908574
ENSG00000130489,SCO2,4.254156079,4.359392654,4.618057118,4.506470794,4.54523629,4.540243087,4.62421902,4.580635319
ENSG00000130508,PXDN,7.871918879,7.870342002,8.01433732,7.945721857,7.199833633,7.249420251,7.174906891,7.191556583
ENSG00000130511,SSBP4,6.078536131,5.962555444,6.195206031,6.247106381,5.930530971,5.76853015,5.754866525,5.815371996
ENSG00000130513,GDF15,4.859317755,5.060069631,5.463566651,5.503272224,4.533048732,4.635781407,4.57628885,4.672569345
ENSG00000130517,PGPEP1,5.996243703,5.827118012,5.794920184,5.724979782,5.545410554,5.518150303,5.615696103,5.509618114
ENSG00000130518,KIAA1683,-0.817190711,-0.433197655,-0.109602324,-0.713266088,0.435739314,0.121331298,0.718678297,-0.081780256
ENSG00000130520,LSM4,7.540368726,7.510493765,7.469557123,7.442332448,7.537945509,7.514778807,7.524624753,7.499031885
ENSG00000130522,JUND,7.742731132,7.736961708,7.725060302,7.712008267,7.717101854,7.86711701,7.84632591,7.803545878
ENSG00000130529,TRPM4,3.134777375,2.942915001,3.468728959,3.555098291,3.031287675,3.084854833,3.20738873,2.986218965
ENSG00000130544,ZNF557,2.31207408,2.155069485,2.248700529,2.302399373,2.2716708,2.751416064,2.690260675,2.313738117
ENSG00000130558,OLFM1,1.554611598,1.753660695,-0.260389872,-0.713266088,0.121331298,0.17405221,-0.227953057,-0.056935182
ENSG00000130559,CAMSAP1,6.933856941,6.876110323,6.702350176,6.663554096,6.906753563,6.883657772,6.858345428,6.824171113
ENSG00000130560,UBAC1,5.432450861,5.596172466,5.729495545,5.565317875,5.633858619,5.465950018,5.584892267,5.596172466
ENSG00000130584,ZBTB46,1.269500053,1.746852648,0.649393593,0.544199923,0.824889164,1.064407168,1.217294525,0.850345103
ENSG00000130589,HELZ2,4.243726085,4.184018176,4.699655029,4.666502289,4.682864003,4.864735571,4.656552252,4.732837942
ENSG00000130590,SAMD10,2.214202132,1.821740553,2.127779754,2.344699654,1.86108029,1.749717667,2.077588283,1.757654048
ENSG00000130592,LSP1,-1.095044936,-0.433197655,-0.713266088,-1.330573389,-0.569358449,-0.433197655,-0.944931167,-0.817190711
ENSG00000130600,H19,0.348240713,0.315130983,0.007884529,-0.632099024,1.411518944,0.713368226,0.702919143,0.858597146
ENSG00000130635,COL5A1,3.735834364,3.655168384,2.383810244,2.487744228,1.728946814,1.70910258,1.876790723,1.979876893
ENSG00000130638,ATXN10,7.134318617,7.236975634,7.073173745,7.116627827,7.016278354,7.007238717,6.950597504,7.021238068
ENSG00000130640,TUBGCP2,6.384584516,6.400531608,6.410898768,6.339373229,6.337426295,6.316132146,6.395817092,6.382717133
ENSG00000130649,CYP2E1,-0.302526414,-0.034416704,-0.713266088,-0.713266088,-0.569358449,-0.713266088,-0.817190711,-0.341512959
ENSG00000130653,PNPLA7,0.17405221,0.348240713,0.444071749,0.028105485,0.565187262,0.807020204,0.779299986,0.348240713
ENSG00000130669,PAK4,5.457715365,5.50156744,5.529311433,5.54677915,5.45247988,5.584892267,5.499605045,5.472166556
ENSG00000130684,ZNF337,4.372802927,4.383245639,4.120218774,4.017195623,4.352057526,4.203584478,4.207162879,4.19118296
ENSG00000130695,CEP85,4.333679917,4.540633784,4.428590725,4.612337305,4.832080875,4.83423615,4.759662835,4.733944839
ENSG00000130699,TAF4,3.999727885,3.980699827,3.944562969,3.938048111,4.122772908,4.12834715,4.251641674,4.246996815
ENSG00000130702,LAMA5,6.942050964,6.816829884,7.07031637,6.976342526,6.682392954,6.653289735,6.644922754,6.686989673
ENSG00000130703,OSBPL2,4.129729428,4.257817979,4.317761416,4.279785589,4.331261611,4.341880465,4.414045305,4.487811354
ENSG00000130706,ADRM1,6.581098695,6.57379131,6.629615725,6.619512307,6.632778384,6.633347477,6.570211532,6.598713168
ENSG00000130707,ASS1,5.758904209,5.871656564,4.255364798,4.19827305,3.088219433,2.894735875,3.220095585,2.84828738
ENSG00000130713,EXOSC2,4.851898574,4.902572365,5.216571016,5.004320333,5.187755173,5.187755173,5.125796719,5.107242577
ENSG00000130714,POMT1,5.070220798,5.033702839,5.100975793,5.055439918,5.170103272,5.12162731,5.180652262,5.162949309
ENSG00000130717,UCK1,5.531488291,5.472499281,5.577112032,5.464911846,5.531108168,5.579164982,5.570676977,5.566036537
ENSG00000130723,PRRC2B,7.992999541,8.067877775,8.005390645,7.980761807,8.159131031,8.134522085,8.169562402,8.148805016
ENSG00000130724,CHMP2A,6.826474429,6.860221836,6.843572472,6.876110323,6.767590222,6.774823989,6.819255613,6.747057522
ENSG00000130725,UBE2M,7.156383881,7.07466016,7.271092334,7.317300611,7.222785559,7.11064805,7.140594,7.216217427
ENSG00000130726,TRIM28,8.680887266,8.697670469,8.635119092,8.625538523,8.875795461,8.818455974,8.860242353,8.82594864
ENSG00000130731,C16orf13,5.239154731,5.397724097,5.297085634,5.158857323,5.078709845,5.10587314,5.098459941,5.093603939
ENSG00000130733,YIPF2,4.323988481,4.415657628,4.170635501,4.162207407,3.812179704,4.064435875,3.797393587,4.116284582
ENSG00000130734,ATG4D,4.928424226,4.869142701,4.895612079,4.944497876,5.180971354,5.035803923,5.215518674,5.129638185
ENSG00000130741,EIF2S3,6.77044247,6.727010369,6.756317811,6.718516964,6.804659955,6.769341069,6.763962433,6.80029896
ENSG00000130748,TMEM160,6.110014612,5.854529174,5.915574814,6.144681852,6.019031554,6.132852051,6.244928109,6.073530257
